,Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Subpathway1,Subpathway2,Subpathway3,Subpathway4,Subpathway5,Subpathway6,Subpathway7,Subpathway8,MaxCompletion,Group,Completion,Type
GORG_SAMEA6072628_SAGS_AG908P16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,69.76,SAG
GORG_SAMEA6073770_SAGS_AG914I23,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,80.31,SAG
GORG_SAMEA6075122_SAGS_AG349A23,0,0,1,0,0,1,0,0,0,0.25,0.25,0.25,0.5,0.25,0.5,0,0.333333333333333,0.5,Cyano-Pro,25.48,SAG
GORG_SAMEA6074323_SAGS_AG917B09,1,0,1,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,81.24,SAG
GORG_SAMEA6074366_SAGS_AG917E11,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,71.81,SAG
GORG_SAMEA6074373_SAGS_AG917F02,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0.75,0.5,0,0,1,Verrucomicrobiota,83.35,SAG
GORG_SAMEA6071547_SAGS_AG901J02,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Cyano-Pro,57.05,SAG
GORG_SAMEA6070834_SAGS_AG898B20,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,88.54,SAG
GORG_SAMEA6078267_SAGS_AG343L08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-Other,27.58,SAG
GORG_SAMEA6074445_SAGS_AG917L14,1,0,1,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,61.25,SAG
GORG_SAMEA6074485_SAGS_AG917O08,0,0,1,0,1,1,0,0,0,0.25,0.25,0.5,0.5,0.5,0.75,0,0.333333333333333,0.75,Cyano-Pro,75.46,SAG
GORG_SAMEA6074497_SAGS_AG917P01,0,0,1,0,1,1,0,0,0,0.25,0.25,0.5,0.5,0.5,0.75,0,0.333333333333333,0.75,Cyano-Pro,56.07,SAG
GORG_SAMEA6074530_SAGS_AG918B19,1,0,0,0,1,1,0,0,0,0.5,0.5,0.5,0.25,0.5,0.5,0.333333333333333,0,0.5,Cyano-Pro,67,SAG
GORG_SAMEA6079416_SAGS_AG470J15,1,0,1,0,0,1,0,0,0,0.5,0.5,0.25,0.5,0.25,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,57.99,SAG
GORG_SAMEA6079423_SAGS_AG470K05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,84.7,SAG
GORG_SAMEA6073965_SAGS_AG915G04,1,0,1,0,1,0,0,0,1,0.25,0.5,0.25,0.5,0.5,0.75,0.666666666666667,0.666666666666667,0.75,Cyano-Pro,64.53,SAG
GORG_SAMEA6074023_SAGS_AG915L04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Pelagibacter,30.19,SAG
GORG_SAMEA6074061_SAGS_AG915O02,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,89.14,SAG
GORG_SAMEA6067747_SAGS_AH287E04,0,0,1,0,0,1,0,0,1,0.25,0.5,0.25,0.75,0.5,0.75,0.333333333333333,0.666666666666667,0.75,Cyano-Pro,74.24,SAG
GORG_SAMEA6067755_SAGS_AH287E15,1,0,0,0,0,1,0,0,1,0.5,0.75,0.25,0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.75,Cyano-Pro,67.3,SAG
GORG_SAMEA6067763_SAGS_AH287F03,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Cyano-Pro,27.47,SAG
GORG_SAMEA6067802_SAGS_AH287I08,0,0,0,0,1,0,0,0,1,0,0.25,0.25,0.25,0.5,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,58.1,SAG
GORG_SAMEA6067847_SAGS_AH287K19,1,0,1,0,0,0,0,0,1,0.25,0.5,0,0.5,0.25,0.5,0.666666666666667,0.666666666666667,0.666666666666667,Cyano-Pro,48.7,SAG
GORG_SAMEA6067851_SAGS_AH287K23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cyano-Pro,59.52,SAG
GORG_SAMEA6070026_SAGS_AG893O07,1,0,0,0,1,1,0,0,1,0.5,0.75,0.5,0.5,0.75,0.75,0.666666666666667,0.333333333333333,0.75,Cyano-Pro,64.76,SAG
GORG_SAMEA6068104_SAGS_AH324M21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-Other,88.21,SAG
GORG_SAMEA6068451_SAGS_AH326D22,0,0,1,0,0,1,0,0,0,0.25,0.25,0.25,0.5,0.25,0.5,0,0.333333333333333,0.5,Cyano-Pro,56.25,SAG
GORG_SAMEA6068456_SAGS_AH326E05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,67.58,SAG
GORG_SAMEA6079711_SAGS_AG426N14,1,0,1,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,76.41,SAG
GORG_SAMEA6068830_SAGS_AG365N21,0,0,0,0,1,0,0,0,1,0,0.25,0.25,0.25,0.5,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,47.44,SAG
GORG_SAMEA6068841_SAGS_AG365O11,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,64.67,SAG
GORG_SAMEA6071858_SAGS_AG904C09,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,58.77,SAG
GORG_SAMEA6073257_SAGS_AG911P20,0,0,0,0,1,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0,0.5,Cyano-Pro,71.41,SAG
GORG_SAMEA6073258_SAGS_AG911P21,0,0,0,0,1,1,0,0,1,0.25,0.5,0.5,0.5,0.75,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,63.29,SAG
GORG_SAMEA6073297_SAGS_AG912C20,1,0,1,0,0,1,0,0,0,0.5,0.5,0.25,0.5,0.25,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,28.42,SAG
GORG_SAMEA6073320_SAGS_AG912E19,1,0,0,0,1,1,0,0,1,0.5,0.75,0.5,0.5,0.75,0.75,0.666666666666667,0.333333333333333,0.75,Cyano-Pro,46.68,SAG
GORG_SAMEA6073342_SAGS_AG912G18,0,0,1,0,0,0,0,0,1,0,0.25,0,0.5,0.25,0.5,0.333333333333333,0.666666666666667,0.666666666666667,Cyano-Pro,25,SAG
GORG_SAMEA6069838_SAGS_AG892O21,0,0,1,0,1,1,0,0,0,0.25,0.25,0.5,0.5,0.5,0.75,0,0.333333333333333,0.75,Cyano-Pro,57.84,SAG
GORG_SAMEA6069859_SAGS_AG893A13,1,0,0,0,0,0,0,0,1,0.25,0.5,0,0.25,0.25,0.25,0.666666666666667,0.333333333333333,0.666666666666667,Cyano-Pro,62.35,SAG
GORG_SAMEA6069918_SAGS_AG893F20,0,0,1,0,1,1,0,0,0,0.25,0.25,0.5,0.5,0.5,0.75,0,0.333333333333333,0.75,Cyano-Pro,77.18,SAG
GORG_SAMEA6074996_SAGS_AG920K18,0,0,1,0,1,1,0,0,0,0.25,0.25,0.5,0.5,0.5,0.75,0,0.333333333333333,0.75,Cyano-Pro,72.43,SAG
GORG_SAMEA6072236_SAGS_AG907B11,1,0,1,0,0,1,0,0,0,0.5,0.5,0.25,0.5,0.25,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,78.34,SAG
GORG_SAMEA6075394_SAGS_AG404C08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,60.95,SAG
GORG_SAMEA6075849_SAGS_AG390O21,0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,0,0,0.5,Verrucomicrobiota,34.54,SAG
GORG_SAMEA6072855_SAGS_AG910B20,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,84.34,SAG
GORG_SAMEA6072896_SAGS_AG910E10,0,0,1,0,1,1,0,0,1,0.25,0.5,0.5,0.75,0.75,1,0.333333333333333,0.666666666666667,1,Cyano-Pro,75.39,SAG
GORG_SAMEA6076364_SAGS_AG422M23,1,0,1,0,0,1,0,0,0,0.5,0.5,0.25,0.5,0.25,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,72.69,SAG
GORG_SAMEA6076397_SAGS_AG422P05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,29.81,SAG
GORG_SAMEA6073123_SAGS_AG911F13,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,85.62,SAG
GORG_SAMEA6073201_SAGS_AG911L17,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,84.76,SAG
GORG_SAMEA6067726_SAGS_AH287C20,0,0,1,0,0,1,0,0,1,0.25,0.5,0.25,0.75,0.5,0.75,0.333333333333333,0.666666666666667,0.75,Cyano-Pro,66.48,SAG
GORG_SAMEA6069944_SAGS_AG893I14,0,0,1,0,0,1,0,0,0,0.25,0.25,0.25,0.5,0.25,0.5,0,0.333333333333333,0.5,Cyano-Pro,26.04,SAG
GORG_SAMEA6069957_SAGS_AG893J15,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,79.09,SAG
GORG_SAMEA6069958_SAGS_AG893J16,1,0,1,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,67.29,SAG
GORG_SAMEA6069959_SAGS_AG893J17,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Puniceispirilla,97.03,SAG
GORG_SAMEA6069961_SAGS_AG893J19,1,0,0,0,1,1,0,0,0,0.5,0.5,0.5,0.25,0.5,0.5,0.333333333333333,0,0.5,Cyano-Pro,61.74,SAG
GORG_SAMEA6069979_SAGS_AG893K23,1,0,1,0,1,0,0,0,1,0.25,0.5,0.25,0.5,0.5,0.75,0.666666666666667,0.666666666666667,0.75,Cyano-Pro,86.72,SAG
GORG_SAMEA6069981_SAGS_AG893L03,0,0,1,0,1,1,0,0,0,0.25,0.25,0.5,0.5,0.5,0.75,0,0.333333333333333,0.75,Cyano-Pro,67.62,SAG
GORG_SAMEA6068960_SAGS_AG359I05,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,Cyano-Pro,29.82,SAG
GORG_SAMEA6071168_SAGS_AG899M02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,77.84,SAG
GORG_SAMEA6071170_SAGS_AG899M04,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,49.68,SAG
GORG_SAMEA6073572_SAGS_AG913J11,1,0,1,0,1,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,72.5,SAG
GORG_SAMEA6073590_SAGS_AG913K22,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,75.92,SAG
GORG_SAMEA6073648_SAGS_AG913P05,1,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.333333333333333,0,0.333333333333333,Cyano-Pro,56.06,SAG
GORG_SAMEA6072778_SAGS_AG909M16,1,0,1,0,0,1,0,0,0,0.5,0.5,0.25,0.5,0.25,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,60.94,SAG
GORG_SAMEA6076225_SAGS_AG422D11,0,0,1,0,0,0,0,0,1,0,0.25,0,0.5,0.25,0.5,0.333333333333333,0.666666666666667,0.666666666666667,Cyano-Pro,66.13,SAG
GORG_SAMEA6076241_SAGS_AG422E10,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0.25,Cyano-Pro,50.36,SAG
GORG_SAMEA6076262_SAGS_AG422F18,1,0,0,0,1,1,0,0,0,0.5,0.5,0.5,0.25,0.5,0.5,0.333333333333333,0,0.5,Cyano-Pro,71.84,SAG
GORG_SAMEA6076281_SAGS_AG422G21,1,0,1,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,70.94,SAG
GORG_SAMEA6079071_SAGS_AG461O03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cyano-Pro,64.85,SAG
GORG_SAMEA6079085_SAGS_AG461O21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,67.12,SAG
GORG_SAMEA6069655_SAGS_AG892B09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,74.31,SAG
GORG_SAMEA6069714_SAGS_AG892F10,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,91.98,SAG
GORG_SAMEA6069730_SAGS_AG892G09,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,65.64,SAG
GORG_SAMEA6074758_SAGS_AG919G03,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,78.42,SAG
GORG_SAMEA6074797_SAGS_AG919K04,0,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,Cyano-Pro,68.95,SAG
GORG_SAMEA6074847_SAGS_AG919N18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,59.79,SAG
GORG_SAMEA6070986_SAGS_AG898N22,1,0,1,0,1,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,51.75,SAG
GORG_SAMEA6075185_SAGS_AG349E23,0,0,1,0,1,1,0,0,1,0.25,0.5,0.5,0.75,0.75,1,0.333333333333333,0.666666666666667,1,Cyano-Pro,68.9,SAG
GORG_SAMEA6075206_SAGS_AG349G11,0,0,1,0,1,1,0,0,0,0.25,0.25,0.5,0.5,0.5,0.75,0,0.333333333333333,0.75,Cyano-Pro,64.9,SAG
GORG_SAMEA6075209_SAGS_AG349G15,0,0,1,0,1,1,0,0,0,0.25,0.25,0.5,0.5,0.5,0.75,0,0.333333333333333,0.75,Cyano-Pro,59.4,SAG
GORG_SAMEA6075214_SAGS_AG349G20,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0,0,0.25,Alpha-Other,93.28,SAG
GORG_SAMEA6075216_SAGS_AG349G23,1,0,1,0,0,1,0,0,1,0.5,0.75,0.25,0.75,0.5,0.75,0.666666666666667,0.666666666666667,0.75,Cyano-Pro,86.71,SAG
GORG_SAMEA6075224_SAGS_AG349I11,0,0,1,0,1,1,0,0,1,0.25,0.5,0.5,0.75,0.75,1,0.333333333333333,0.666666666666667,1,Cyano-Pro,62.15,SAG
GORG_SAMEA6075249_SAGS_AG349J23,1,0,1,0,0,1,0,0,0,0.5,0.5,0.25,0.5,0.25,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,53.6,SAG
GORG_SAMEA6071382_SAGS_AG900L19,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,61.25,SAG
GORG_SAMEA6071417_SAGS_AG900O10,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,51.23,SAG
GORG_SAMEA6079530_SAGS_AG426B06,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,67.94,SAG
GORG_SAMEA6079534_SAGS_AG426B13,0,0,0,0,0,1,0,1,0,0.5,0.25,0.5,0.25,0.25,0.25,0,0,0.5,Gamma-Other,63.36,SAG
GORG_SAMEA6079566_SAGS_AG426D16,0,0,1,0,0,1,0,0,1,0.25,0.5,0.25,0.75,0.5,0.75,0.333333333333333,0.666666666666667,0.75,Cyano-Pro,80.47,SAG
GORG_SAMEA6069065_SAGS_AG359P22,0,0,1,0,1,0,0,0,1,0,0.25,0.25,0.5,0.5,0.75,0.333333333333333,0.666666666666667,0.75,Cyano-Pro,67.5,SAG
GORG_SAMEA6071270_SAGS_AG900C22,1,0,0,0,1,0,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0.333333333333333,0,0.333333333333333,Cyano-Pro,56.77,SAG
GORG_SAMEA6071288_SAGS_AG900E06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,86.1,SAG
GORG_SAMEA6078657_SAGS_AG457C05,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.25,0,0,0.5,Alpha-Other,25.16,SAG
GORG_SAMEA6078732_SAGS_AG457G18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,59.85,SAG
GORG_SAMEA6078783_SAGS_AG457K17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-Other,61.09,SAG
GORG_SAMEA6070264_SAGS_AG894P13,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,93.74,SAG
GORG_SAMEA6070274_SAGS_AG895A04,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,68.14,SAG
GORG_SAMEA6070308_SAGS_AG895D03,1,0,1,0,0,0,0,0,1,0.25,0.5,0,0.5,0.25,0.5,0.666666666666667,0.666666666666667,0.666666666666667,Cyano-Pro,71.77,SAG
GORG_SAMEA6070310_SAGS_AG895D05,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,92.51,SAG
GORG_SAMEA6070338_SAGS_AG895F05,1,0,1,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,65.22,SAG
GORG_SAMEA6077790_SAGS_AG333P23,0,0,0,0,1,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0,0.5,Cyano-Pro,47.94,SAG
GORG_SAMEA6077801_SAGS_AG337A15,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,49.96,SAG
GORG_SAMEA6073875_SAGS_AG915A01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,70.34,SAG
GORG_SAMEA6079236_SAGS_AG464L09,0,0,1,0,0,1,0,1,0,0.5,0.25,0.5,0.5,0.25,0.5,0,0.333333333333333,0.5,Gamma-Other,52.75,SAG
BGEO_SAMN07136509_METAG_BKDGCBPN,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,Archaea-Nitrosopumilaceae,92.16,MAG
GORG_SAMEA6079352_SAGS_AG470E05,1,0,0,0,0,0,0,0,1,0.25,0.5,0,0.25,0.25,0.25,0.666666666666667,0.333333333333333,0.666666666666667,Cyano-Pro,48.26,SAG
GORG_SAMEA6079358_SAGS_AG470E11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,56.62,SAG
GORG_SAMEA6077325_SAGS_AG325G09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,75.32,SAG
GORG_SAMEA6077349_SAGS_AG325I14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,68.85,SAG
GORG_SAMEA6077354_SAGS_AG325I20,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,Alpha-Other,69.25,SAG
GORG_SAMEA6077355_SAGS_AG325I21,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.333333333333333,0.333333333333333,Alpha-Puniceispirilla,81.54,SAG
GORG_SAMEA6073732_SAGS_AG914F07,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,76.35,SAG
GORG_SAMEA6073766_SAGS_AG914I17,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,68.95,SAG
GORG_SAMEA6080251_SAGS_AG439D21,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Verrucomicrobiota,82.78,SAG
GORG_SAMEA6080286_SAGS_AG439I09,1,0,0,0,0,1,0,0,1,0.5,0.75,0.25,0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.75,Cyano-Pro,56.87,SAG
GORG_SAMEA6080296_SAGS_AG439J03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,70.26,SAG
GORG_SAMEA6080393_SAGS_AG439O21,0,0,1,0,0,1,0,0,0,0.25,0.25,0.25,0.5,0.25,0.5,0,0.333333333333333,0.5,Cyano-Pro,71.5,SAG
GORG_SAMEA6070473_SAGS_AG896A03,1,0,1,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,86.57,SAG
GORG_SAMEA6070481_SAGS_AG896A16,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Alpha-Other,85.46,SAG
GORG_SAMEA6070529_SAGS_AG896E23,1,0,0,0,1,1,0,0,1,0.5,0.75,0.5,0.5,0.75,0.75,0.666666666666667,0.333333333333333,0.75,Cyano-Pro,83.46,SAG
GORG_SAMEA6077936_SAGS_AG337I22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidota,78.61,SAG
GORG_SAMEA6072103_SAGS_AG905G05,0,0,1,0,0,1,0,0,1,0.25,0.5,0.25,0.75,0.5,0.75,0.333333333333333,0.666666666666667,0.75,Cyano-Pro,68.12,SAG
GORG_SAMEA6072115_SAGS_AG905I06,0,0,1,0,1,0,0,0,1,0,0.25,0.25,0.5,0.5,0.75,0.333333333333333,0.666666666666667,0.75,Cyano-Pro,45.88,SAG
GORG_SAMEA6071059_SAGS_AG899D22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,77.43,SAG
GORG_SAMEA6071072_SAGS_AG899E18,1,0,1,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,80.39,SAG
GORG_SAMEA6071078_SAGS_AG899F05,1,0,1,0,0,1,0,0,1,0.5,0.75,0.25,0.75,0.5,0.75,0.666666666666667,0.666666666666667,0.75,Cyano-Pro,31.62,SAG
GORG_SAMEA6075307_SAGS_AG349N10,1,0,1,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,71.02,SAG
GORG_SAMEA6075316_SAGS_AG349N22,1,0,1,0,1,0,0,0,1,0.25,0.5,0.25,0.5,0.5,0.75,0.666666666666667,0.666666666666667,0.75,Cyano-Pro,64.59,SAG
GORG_SAMEA6075342_SAGS_AG349P06,0,0,0,0,1,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0,0.5,Cyano-Pro,53.92,SAG
GORG_SAMEA6070578_SAGS_AG896J04,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.25,0,0,0.5,Gamma-Other,78.08,SAG
GORG_SAMEA6070606_SAGS_AG896L04,1,0,1,0,1,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.75,0.333333333333333,0.333333333333333,0.75,Cyano-Pro,64.86,SAG
GORG_SAMEA6070620_SAGS_AG896M03,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.25,0,0,0.5,Bacteroidota,82.29,SAG
GORG_SAMEA6074110_SAGS_AG916B09,1,0,1,0,1,0,0,0,1,0.25,0.5,0.25,0.5,0.5,0.75,0.666666666666667,0.666666666666667,0.75,Cyano-Pro,70.11,SAG
GORG_SAMEA6074157_SAGS_AG916E18,1,0,1,0,1,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.5,0.333333333333333,0.333333333333333,0.5,Cyano-Pro,55.72,SAG
GORG_SAMEA6074161_SAGS_AG916E22,1,0,1,0,0,1,0,0,1,0.5,0.75,0.25,0.75,0.5,0.75,0.666666666666667,0.666666666666667,0.75,Cyano-Pro,80.57,SAG
GORG_SAMEA6074281_SAGS_AG916O11,0,0,0,0,1,1,0,0,0,0.25,0.25,0.5,0.25,0.5,0.5,0,0,0.5,Cyano-Syn,55.74,SAG
GORG_SAMEA6078459_SAGS_AG453F21,0,0,1,0,1,1,0,0,1,0.25,0.5,0.5,0.75,0.75,1,0.333333333333333,0.666666666666667,1,Cyano-Pro,54.79,SAG
GORG_SAMEA6068220_SAGS_AH321E13,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0.25,Cyano-Pro,60.92,SAG
GORG_SAMEA6068256_SAGS_AH321G20,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0.5,0.25,0,0,0.75,Verrucomicrobiota,59.06,SAG
GORG_SAMEA6068283_SAGS_AH321J15,1,0,1,0,0,0,0,0,1,0.25,0.5,0,0.5,0.25,0.5,0.666666666666667,0.666666666666667,0.666666666666667,Cyano-Pro,60.9,SAG
MARD_SAMN08886321_SAGS_MMP08886321,1,0,1,0,0,1,0,0,1,0.5,0.75,0.25,0.75,0.5,0.75,0.666666666666667,0.666666666666667,0.75,Cyano-Pro,91.02,SAG
MARD_SAMN08886322_SAGS_MMP08886322,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,84.55,SAG
MARD_SAMN08886325_SAGS_MMP08886325,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,95.38,SAG
MARD_SAMN08886327_SAGS_MMP08886327,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,88.96,SAG
MARD_SAMN08886330_SAGS_MMP08886330,0,0,1,0,1,1,0,0,1,0.25,0.5,0.5,0.75,0.75,1,0.333333333333333,0.666666666666667,1,Cyano-Pro,74.97,SAG
MARD_SAMN08886335_SAGS_MMP08886335,1,0,1,0,1,1,0,0,1,0.5,0.75,0.5,0.75,0.75,1,0.666666666666667,0.666666666666667,1,Cyano-Pro,91.72,SAG
