"","Step1:K11690","Step1:NA","Step1:NA"
"TARA_SAMEA4397295_METAG_JKFNPPDB",1,0,0
"TARA_SAMEA4397295_METAG_DLGELEBD",1,0,0
"TARA_SAMEA4397295_METAG_PFKNFJML",1,0,0
"TARA_SAMEA4397295_METAG_DFJEEKAM",1,0,0
"TARA_SAMEA4397295_METAG_CBLMNNKN",1,0,0
"TARA_SAMEA4397295_METAG_MLOPDMFJ",1,0,0
"TARA_SAMEA4397295_METAG_GHOELJED",1,0,0
"TARA_SAMEA4397295_METAG_IEJJFIAK",1,0,0
"TARA_SAMEA4397295_METAG_DFNFENKD",1,0,0
"TARA_SAMEA4397295_METAG_JBFHAIIM",1,0,0
"TARA_SAMEA4397363_METAG_OMLLHMMO",1,0,0
"TARA_SAMEA4397363_METAG_LHNIFELI",1,0,0
"TARA_SAMEA4397363_METAG_IDONDPJC",1,0,0
"TARA_SAMEA4397363_METAG_HPDCBDAL",0,0,0
"TARA_SAMEA4397363_METAG_AJNBBCBC",1,0,0
"TARA_SAMEA4397363_METAG_MMDIHOLP",1,0,0
"TARA_SAMEA4397363_METAG_CLNGJDJI",0,0,0
"TARA_SAMEA4397363_METAG_PMMFCDAM",1,0,0
"TARA_SAMEA4397363_METAG_IBOEOEGG",1,0,0
"TARA_SAMEA4397666_METAG_OJJBLIBD",1,0,0
"TARA_SAMEA4397666_METAG_GAJLKJOH",1,0,0
"TARA_SAMEA4397666_METAG_AMFGMDJG",1,0,0
"TARA_SAMEA2622752_METAG_IKBMOIDM",1,0,0
"TARA_SAMEA2621107_METAG_JFHJPGDA",1,0,0
"TARA_SAMEA2621107_METAG_OFBLMKIA",1,0,0
"TARA_SAMEA2621107_METAG_MEPJHCIK",1,0,0
"TARA_SAMEA2621107_METAG_ECPGMINP",1,0,0
"TARA_SAMEA4397722_METAG_GKOLJBIO",0,0,0
"TARA_SAMEA4397722_METAG_FAOPMNHL",1,0,0
"TARA_SAMEA4397722_METAG_IFAMFHPI",1,0,0
"TARA_SAMEA4397722_METAG_DKAICMCF",1,0,0
"TARA_SAMEA4397722_METAG_CFNOIEPD",1,0,0
"TARA_SAMEA4397722_METAG_CFKBMDCB",1,0,0
"TARA_SAMEA4397409_METAG_JKOOAGJI",1,0,0
"TARA_SAMEA4397409_METAG_BJMPBNEB",0,0,0
"TARA_SAMEA4397409_METAG_CBHOJBLG",1,0,0
"TARA_SAMEA4397409_METAG_KPGCMJHM",1,0,0
"TARA_SAMEA4397409_METAG_PELODJGM",1,0,0
"TARA_SAMEA2622764_METAG_ALMLMAMN",1,0,0
"TARA_SAMEA2622737_METAG_HBBKJBPP",1,0,0
"TARA_SAMEA2622737_METAG_FELJHOFB",1,0,0
"TARA_SAMEA2622737_METAG_DJAOPDEJ",0,0,0
"TARA_SAMEA2622737_METAG_GCHMEJCJ",1,0,0
"TARA_SAMEA4397627_METAG_NJBILOFJ",1,0,0
"TARA_SAMEA4397627_METAG_BNCPLGHP",0,0,0
"TARA_SAMEA4397627_METAG_NPFBMMNH",1,0,0
"TARA_SAMEA4397627_METAG_PGIKIKEJ",1,0,0
"TARA_SAMEA4397627_METAG_PPLBLGBC",1,0,0
"TARA_SAMEA2621448_METAG_FKEHMPJE",1,0,0
"TARA_SAMEA2620879_METAG_BPIKPDHH",1,0,0
"TARA_SAMEA4396515_METAG_PIFMPKCH",1,0,0
"TARA_SAMEA4396515_METAG_GBPKHNMJ",0,0,0
"TARA_SAMEA4396515_METAG_EGMEDFPO",1,0,0
"TARA_SAMEA4396515_METAG_BDDKCIAH",1,0,0
"TARA_SAMEA4396515_METAG_ADNJBJOC",0,0,0
"TARA_SAMEA2619815_METAG_MJBMGOIA",0,0,0
"TARA_SAMEA2619815_METAG_ECBPGHIA",1,0,0
"TARA_SAMEA2623403_METAG_NLMHLFLJ",0,0,0
"TARA_SAMEA4398111_METAG_CHOHKDDC",1,0,0
"TARA_SAMEA4398111_METAG_AABMDEGJ",1,0,0
"TARA_SAMEA4398111_METAG_JEHKNIFP",1,0,0
"TARA_SAMEA4398111_METAG_HKLDNABC",1,0,0
"TARA_SAMEA4398193_METAG_CMGAPHLK",1,0,0
"TARA_SAMEA2622763_METAG_DDDNMJLC",0,0,0
"TARA_SAMEA2620824_METAG_HFHOIFGI",1,0,0
"TARA_SAMEA2620824_METAG_CHMCGJIA",0,0,0
"TARA_SAMEA2620824_METAG_JCBAOKPC",1,0,0
"TARA_SAMEA2620824_METAG_CHHCDFBL",1,0,0
"TARA_SAMEA2620824_METAG_OAGJFFDB",1,0,0
"TARA_SAMEA2620663_METAG_HDLDFHPP",1,0,0
"TARA_SAMEA4398083_METAG_OINEHICL",1,0,0
"TARA_SAMEA4398083_METAG_DHNFCCFC",1,0,0
"TARA_SAMEA2622112_METAG_MLEFJOOD",1,0,0
"TARA_SAMEA4398027_METAG_IJJNLOIG",1,0,0
"TARA_SAMEA4398027_METAG_MGHCAAGB",1,0,0
"TARA_SAMEA4398027_METAG_JFPJLACK",1,0,0
"TARA_SAMEA4398027_METAG_BKLIPBOK",0,0,0
"TARA_SAMEA4398027_METAG_DILHFPOM",1,0,0
"TARA_SAMEA2621229_METAG_LADBHJDI",1,0,0
"TARA_SAMEA2621229_METAG_IHLIMACI",1,0,0
"TARA_SAMEA2621101_METAG_BHEBGKFO",1,0,0
"TARA_SAMEA2620925_METAG_PJFGBEAD",1,0,0
"TARA_SAMEA2620094_METAG_EKBCJFPL",1,0,0
"TARA_SAMEA2621213_METAG_AAEJBNEG",0,0,0
"TARA_SAMEA2621213_METAG_AAEHPKID",1,0,0
"TARA_SAMEA4398238_METAG_BBIMKEDM",0,0,0
"TARA_SAMEA4398238_METAG_IECFNHJI",1,0,0
"TARA_SAMEA4398238_METAG_OLFMOBML",1,0,0
"TARA_SAMEA4398238_METAG_GONOIKHO",0,0,0
"TARA_SAMEA4398238_METAG_DNLLMKCP",1,0,0
"TARA_SAMEA4398238_METAG_NNMHFKGB",1,0,0
"TARA_SAMEA4398238_METAG_HGAAMAEF",1,0,0
"TARA_SAMEA4398238_METAG_MKMOEGDP",1,0,0
"TARA_SAMEA4398238_METAG_AIJMAKNN",1,0,0
"TARA_SAMEA4398238_METAG_EBANCAMO",1,0,0
"TARA_SAMEA4398238_METAG_DCJNPMOP",1,0,0
"TARA_SAMEA4398238_METAG_DLDHKFBO",0,0,0
"TARA_SAMEA4398238_METAG_IKIBGFFM",1,0,0
"BGEO_SAMN07136797_METAG_EFNALIDH",0,0,0
"BGEO_SAMN07136559_METAG_KJDKEIDC",0,0,0
"MALA_SAMN05422194_METAG_BMGBCPJJ",0,0,0
"TARA_SAMEA4398168_METAG_JFHBEBDI",1,0,0
"TARA_SAMEA4398168_METAG_DPKPLMFD",1,0,0
"TARA_SAMEA4398168_METAG_GNFNAGEB",1,0,0
"TARA_SAMEA4398168_METAG_AFIMNHLL",1,0,0
"TARA_SAMEA4397023_METAG_FDKPDAPF",1,0,0
"TARA_SAMEA4397023_METAG_CCLBJDHA",0,0,0
"TARA_SAMEA4397023_METAG_DKDBHIDI",1,0,0
"TARA_SAMEA4397023_METAG_CDAJJLGH",1,0,0
"TARA_SAMEA4397023_METAG_LGIEEMAO",1,0,0
"TARA_SAMEA4397023_METAG_JLGFKGBK",1,0,0
"TARA_SAMEA4397023_METAG_JAGPMDEB",1,0,0
"TARA_SAMEA4397023_METAG_GLMDEDKP",1,0,0
"TARA_SAMEA4397023_METAG_EJADGKAM",1,0,0
"TARA_SAMEA4397023_METAG_ANAEGKPA",1,0,0
"TARA_SAMEA4397023_METAG_DPNJCNNI",1,0,0
"TARA_SAMEA4397023_METAG_BIAHDCHN",1,0,0
"TARA_SAMEA2619992_METAG_EHILDEDD",1,0,0
"TARA_SAMEA2619625_METAG_IHHGDKNJ",1,0,0
"TARA_SAMEA2622821_METAG_EGDJJKOF",1,0,0
"TARA_SAMEA2622821_METAG_NHJIMNDA",1,0,0
"TARA_SAMEA2622800_METAG_LFLMEILA",0,0,0
"TARA_SAMEA2622800_METAG_EBDDKJPO",1,0,0
"TARA_SAMEA4398387_METAG_FINCOEGD",0,0,0
"TARA_SAMEA4398387_METAG_NJDCLFCO",1,0,0
"TARA_SAMEA4398387_METAG_PJCAPIMO",1,0,0
"TARA_SAMEA4398387_METAG_GHIDNKEH",1,0,0
"TARA_SAMEA4398387_METAG_PMBGJHFE",1,0,0
"TARA_SAMEA4398387_METAG_PKNKNMNH",1,0,0
"TARA_SAMEA4398387_METAG_PBBIBPIA",1,0,0
"TARA_SAMEA4398387_METAG_IBMMFFJE",0,0,0
"TARA_SAMEA4398387_METAG_MKDFJCJD",1,0,0
"TARA_SAMEA4398387_METAG_KMMIBDKE",1,0,0
"TARA_SAMEA4398387_METAG_FOCKOCJP",1,0,0
"MALA_SAMN05422138_METAG_ADGJIMGH",0,0,0
"TARA_SAMEA4397536_METAG_BILJHAKM",1,0,0
"TARA_SAMEA4397536_METAG_AKODHOBP",0,0,0
"TARA_SAMEA4397536_METAG_IJGEPACM",1,0,0
"TARA_SAMEA4397536_METAG_HCCKAIAO",1,0,0
"TARA_SAMEA4397536_METAG_GGPDDDEL",0,0,0
"TARA_SAMEA4397536_METAG_LFBPFKBB",1,0,0
"TARA_SAMEA4397536_METAG_JINEBEFJ",1,0,0
"TARA_SAMEA4397536_METAG_HNEHFNIH",1,0,0
"TARA_SAMEA2620227_METAG_CDOOFFPM",1,0,0
"TARA_SAMEA2620980_METAG_DLEMJNFF",1,0,0
"TARA_SAMEA2620980_METAG_LAEKGEHP",1,0,0
"TARA_SAMEA4397051_METAG_OOEHBLAD",1,0,0
"TARA_SAMEA4397051_METAG_CDLOKLHE",1,0,0
"TARA_SAMEA4397051_METAG_DLEGBIKK",1,0,0
"TARA_SAMEA4397051_METAG_NNKGJAGC",1,0,0
"TARA_SAMEA2620120_METAG_DHMMCHDD",1,0,0
"TARA_SAMEA2620120_METAG_DONBMIKB",1,0,0
"TARA_SAMEA2620120_METAG_CANACJJB",1,0,0
"TARA_SAMEA2620120_METAG_JANFAAED",1,0,0
"TARA_SAMEA2620812_METAG_BJILOBGI",1,0,0
"TARA_SAMEA2620812_METAG_FNCPAIPI",1,0,0
"TARA_SAMEA2620668_METAG_AACKOALD",1,0,0
"TARA_SAMEA2620668_METAG_JADNKOCL",0,0,0
"GORG_SAMEA6078295_SAGS_AG343M19",0,0,0
"GORG_SAMEA6075888_SAGS_AG414B09",0,0,0
"TARA_SAMEA2621076_METAG_JJMNOABK",0,0,0
"GORG_SAMEA6079128_SAGS_AG464C04",0,0,0
"GORG_SAMEA6079134_SAGS_AG464C10",0,0,0
"TARA_SAMEA2622765_METAG_DHJAKLCE",1,0,0
"TARA_SAMEA2622765_METAG_KBILLEND",1,0,0
"TARA_SAMEA4397948_METAG_NHLGMPKF",1,0,0
"TARA_SAMEA4397948_METAG_FJPCIEMI",0,0,0
"TARA_SAMEA4397948_METAG_BNMPBJDB",0,0,0
"TARA_SAMEA2621099_METAG_CCEHJLKC",1,0,0
"TARA_SAMEA2621099_METAG_ILFKNDPI",1,0,0
"TARA_SAMEA2622822_METAG_FDHJGNPO",1,0,0
"TARA_SAMEA2622822_METAG_HKOBEFIG",1,0,0
"TARA_SAMEA2619974_METAG_LDOJPJKM",1,0,0
"TARA_SAMEA2620991_METAG_NLDPPCEE",0,0,0
"TARA_SAMEA2622685_METAG_NEJJHIOK",1,0,0
"TARA_SAMEA2622685_METAG_MBJKPIAI",0,0,0
"TARA_SAMEA4398360_METAG_EJCEBJIF",1,0,0
"TARA_SAMEA4398360_METAG_MHKMMONG",1,0,0
"TARA_SAMEA4398360_METAG_EBMBFFLA",0,0,0
"TARA_SAMEA4398360_METAG_FEKEFDEP",1,0,0
"TARA_SAMEA4398360_METAG_ACMIDIDC",1,0,0
"TARA_SAMEA4398360_METAG_NNEHDLAJ",1,0,0
"TARA_SAMEA4398360_METAG_BKFFKEII",1,0,0
"TARA_SAMEA4398360_METAG_BJFJHMGJ",1,0,0
"TARA_SAMEA4398360_METAG_KCNEADHP",1,0,0
"TARA_SAMEA2621548_METAG_PKNPPHAL",1,0,0
"TARA_SAMEA4398266_METAG_PNMKEDAP",1,0,0
"TARA_SAMEA4398266_METAG_KLOMINHN",1,0,0
"TARA_SAMEA4398266_METAG_HOAHKCOD",1,0,0
"TARA_SAMEA4398266_METAG_LMMBHNFN",1,0,0
"TARA_SAMEA4398266_METAG_ABDIENDO",1,0,0
"TARA_SAMEA4398432_METAG_MIGMLPHB",1,0,0
"TARA_SAMEA4398432_METAG_OFKKBAMD",1,0,0
"TARA_SAMEA4398432_METAG_MGKICFLD",1,0,0
"TARA_SAMEA4398432_METAG_PLCIALDG",1,0,0
"TARA_SAMEA2621222_METAG_AEHFOHHD",0,0,0
"TARA_SAMEA4397330_METAG_AKOOJBND",1,0,0
"TARA_SAMEA4397330_METAG_ONJLDILD",0,0,0
"TARA_SAMEA4397330_METAG_PEGMALHE",0,0,0
"TARA_SAMEA4397330_METAG_EPPFJKHD",1,0,0
"TARA_SAMEA4397330_METAG_HLFCHFMP",1,0,0
"TARA_SAMEA4397330_METAG_AFFPCJEI",1,0,0
"TARA_SAMEA4397330_METAG_JKLCIOBJ",0,0,0
"TARA_SAMEA4397330_METAG_AFKOBOMF",0,0,0
"TARA_SAMEA4397330_METAG_DLAKABPD",0,0,0
"TARA_SAMEA4397330_METAG_BNOLGDGH",1,0,0
"TARA_SAMEA4397586_METAG_ANFMJCDO",1,0,0
"TARA_SAMEA4397586_METAG_OEMMBNGM",1,0,0
"TARA_SAMEA4397586_METAG_LOJAHHIN",1,0,0
"TARA_SAMEA4397586_METAG_HAKHJHOL",1,0,0
"TARA_SAMEA4397586_METAG_BDJBKEDA",0,0,0
"TARA_SAMEA4397586_METAG_EOGAAMKG",0,0,0
"TARA_SAMEA4397586_METAG_NMBCHNOJ",1,0,0
"TARA_SAMEA4397586_METAG_JJDAEKCD",1,0,0
"TARA_SAMEA4397586_METAG_IGALKGMI",1,0,0
"TARA_SAMEA4397586_METAG_JNKJFCKL",1,0,0
"TARA_SAMEA4397586_METAG_MBMHNPPO",1,0,0
"TARA_SAMEA4397586_METAG_AALDNBDA",1,0,0
"TARA_SAMEA4397586_METAG_DHBKNKAI",1,0,0
"TARA_SAMEA4397586_METAG_GHEFKAMH",1,0,0
"TARA_SAMEA2622696_METAG_MPKBNFFE",0,0,0
"TARA_SAMEA2622696_METAG_BAOOJBHG",0,0,0
"TARA_SAMEA2622696_METAG_JLFDNMFP",1,0,0
"TARA_SAMEA2622696_METAG_PEFMAPPM",1,0,0
"TARA_SAMEA2620256_METAG_KDIHCGKE",1,0,0
"TARA_SAMEA2620256_METAG_FDNBDMJL",1,0,0
"TARA_SAMEA2620256_METAG_PJNJHCMN",1,0,0
"TARA_SAMEA4397489_METAG_HHFDMEPI",1,0,0
"TARA_SAMEA4397489_METAG_NCPEBONE",0,0,0
"TARA_SAMEA4397489_METAG_FLBNDNPC",1,0,0
"TARA_SAMEA4397489_METAG_CNDAACNP",0,0,0
"TARA_SAMEA4397489_METAG_EFBOLIKB",1,0,0
"TARA_SAMEA4397489_METAG_NIGNMMPI",1,0,0
"TARA_SAMEA4397489_METAG_FNDMBMHG",1,0,0
"TARA_SAMEA4397489_METAG_NEGLPAEB",1,0,0
"TARA_SAMEA4397489_METAG_PJKGBEKD",1,0,0
"TARA_SAMEA2619747_METAG_EHNOMLCN",1,0,0
"TARA_SAMEA2620384_METAG_BGLIODMN",1,0,0
"TARA_SAMEA2620384_METAG_KNFDGPKC",1,0,0
"TARA_SAMEA2620384_METAG_GDNNHIFL",0,0,0
"TARA_SAMEA2620967_METAG_PFAAIKDN",0,0,0
"TARA_SAMEA2620967_METAG_KEADIBHP",1,0,0
"TARA_SAMEA2621502_METAG_CPABLBNG",1,0,0
"TARA_SAMEA2621502_METAG_IANPGGNM",0,0,0
"TARA_SAMEA2619854_METAG_FIKHPKEJ",1,0,0
"TARA_SAMEA2619854_METAG_LEKGDMEI",1,0,0
"TARA_SAMEA2621044_METAG_DCGBDOFF",1,0,0
"TARA_SAMEA2619888_METAG_DIFDLMKJ",1,0,0
"TARA_SAMEA2619903_METAG_EBKKDKBB",0,0,0
"TARA_SAMEA2621528_METAG_EBFMECCI",0,0,0
"TARA_SAMEA2621528_METAG_HFEPAIBP",0,0,0
"TARA_SAMEA2621528_METAG_EIMBEHHP",0,0,0
"TARA_SAMEA2621528_METAG_GNGMLFPE",1,0,0
"TARA_SAMEA4396988_METAG_EAMMHGMG",1,0,0
"TARA_SAMEA4396988_METAG_ANOKEIJN",1,0,0
"TARA_SAMEA4396988_METAG_PJMPKIGB",1,0,0
"TARA_SAMEA4396988_METAG_NNJBECKO",1,0,0
"TARA_SAMEA4396988_METAG_JAJMELGO",0,0,0
"TARA_SAMEA4396988_METAG_IKJDDHCH",1,0,0
"TARA_SAMEA4396988_METAG_DIGDJNNL",1,0,0
"TARA_SAMEA4396988_METAG_PEDGLOAG",1,0,0
"TARA_SAMEA2621191_METAG_MJDMCHJO",1,0,0
"TARA_SAMEA4397445_METAG_DEAGEKMG",0,0,0
"TARA_SAMEA4397445_METAG_GIPEALJA",0,0,0
"TARA_SAMEA4397445_METAG_AIAEOEKP",1,0,0
"TARA_SAMEA4397445_METAG_BCDLPCKD",0,0,0
"TARA_SAMEA4397445_METAG_GHHKGMCP",1,0,0
"TARA_SAMEA4397445_METAG_CBMDFEFF",1,0,0
"TARA_SAMEA4397445_METAG_OIJNNMDI",0,0,0
"TARA_SAMEA4397445_METAG_CHDHEFAE",1,0,0
"TARA_SAMEA4397445_METAG_DJDBGKJJ",1,0,0
"TARA_SAMEA4397445_METAG_KNLEEKAB",0,0,0
"TARA_SAMEA4397445_METAG_JDEGCGLB",1,0,0
"TARA_SAMEA4397445_METAG_GAJLJFJJ",1,0,0
"TARA_SAMEA4397445_METAG_GMEBPIMC",1,0,0
"TARA_SAMEA4397445_METAG_FHGNKODE",1,0,0
"TARA_SAMEA4397445_METAG_NJDIOBDK",1,0,0
"TARA_SAMEA2620053_METAG_DLLGMLLJ",1,0,0
"TARA_SAMEA2620053_METAG_IMGPCKKG",0,0,0
"TARA_SAMEA4398315_METAG_BPOPHJHL",1,0,0
"TARA_SAMEA4398315_METAG_BJAKHDDB",1,0,0
"TARA_SAMEA4398315_METAG_ANIFHKHO",1,0,0
"TARA_SAMEA4398315_METAG_EBCFJELJ",1,0,0
"TARA_SAMEA4398315_METAG_POBJPKPL",1,0,0
"TARA_SAMEA4398315_METAG_PGGOGEDK",1,0,0
"TARA_SAMEA4398315_METAG_IKMBHIOE",1,0,0
"TARA_SAMEA4398315_METAG_BKPOIDCN",1,0,0
"TARA_SAMEA4398315_METAG_MIGMCLDG",1,0,0
"TARA_SAMEA4398315_METAG_KFFLLMFO",1,0,0
"TARA_SAMEA4398315_METAG_PBOOGFGD",1,0,0
"TARA_SAMEA4398315_METAG_JIDPDINC",1,0,0
"TARA_SAMEA4398315_METAG_CICABPDB",1,0,0
"TARA_SAMEA4398315_METAG_INCJCJLE",1,0,0
"TARA_SAMEA2622736_METAG_DIOOGNDP",1,0,0
"TARA_SAMEA4397920_METAG_ABHPMBCP",1,0,0
"TARA_SAMEA4397920_METAG_HMEDABHJ",1,0,0
"TARA_SAMEA4397920_METAG_MADNENDE",1,0,0
"TARA_SAMEA4397920_METAG_PJADDPIH",1,0,0
"TARA_SAMEA4397920_METAG_BGAOHGBK",1,0,0
"TARA_SAMEA4397920_METAG_PIPKNLNE",1,0,0
"TARA_SAMEA4397920_METAG_LIHEJCMK",1,0,0
"TARA_SAMEA4397920_METAG_DNIDHFPG",1,0,0
"TARA_SAMEA2619950_METAG_FLGJLIOD",1,0,0
"TARA_SAMEA2619950_METAG_BGGOLLAI",1,0,0
"TARA_SAMEA2622841_METAG_JCAEBLCG",1,0,0
"TARA_SAMEA2621295_METAG_JFLCCKIL",1,0,0
"TARA_SAMEA2621295_METAG_FNFFOFKI",1,0,0
"TARA_SAMEA2622716_METAG_MHHBCNFD",0,0,0
"GORG_SAMEA6079273_SAGS_AG464P05",0,0,0
"GORG_SAMEA6080352_SAGS_AG439M12",0,0,0
"MARD_SAMN02851527_SAGS_MMP02851527",0,0,0
"MARD_SAMN02854326_SAGS_MMP02854326",0,0,0
"TARA_SAMEA2622716_METAG_FCPPLOOE",1,0,0
"MARD_SAMN02869596_SAGS_MMP02869596",0,0,0
"MARD_SAMN02869628_SAGS_MMP02869628",0,0,0
"MARD_SAMN02869648_SAGS_MMP02869648",0,0,0
"TARA_SAMEA2622715_METAG_MOCPPJEA",1,0,0
"MARD_SAMN02469589_REFG_MMP02469589",0,0,0
"MARD_SAMN02471010_REFG_MMP02471010",0,0,0
"TARA_SAMEA2621221_METAG_NLLAHAEA",0,0,0
"TARA_SAMEA2621003_METAG_PBFPALPD",0,0,0
"TARA_SAMEA2622737_METAG_GCADMJEC",0,0,0
"TARA_SAMEA2620947_METAG_GFHKLJJK",1,0,0
"TARA_SAMEA2620947_METAG_AEFPPACM",1,0,0
"TARA_SAMEA2622823_METAG_GGEKDAAF",1,0,0
"TARA_SAMEA2622823_METAG_JCPPHIJO",1,0,0
"TARA_SAMEA2622823_METAG_KJDALBOO",1,0,0
"TARA_SAMEA2622823_METAG_FBOGAHJJ",0,0,0
"TARA_SAMEA2622823_METAG_CMDHGKGK",0,0,0
"TARA_SAMEA2622823_METAG_PECEPINN",1,0,0
"TARA_SAMEA2622823_METAG_KADFMIEB",0,0,0
"TARA_SAMEA2622823_METAG_NBJBKFCL",0,0,0
"TARA_SAMEA4397118_METAG_DICAGIIG",1,0,0
"TARA_SAMEA4397118_METAG_JLGHNKAL",0,0,0
"TARA_SAMEA4397118_METAG_OGJBLAMJ",1,0,0
"TARA_SAMEA4397118_METAG_DOENJBHG",1,0,0
"TARA_SAMEA4397118_METAG_CDEACHMB",1,0,0
"TARA_SAMEA4397118_METAG_LDCBLIPN",1,0,0
"TARA_SAMEA4397118_METAG_PAOBMCEM",1,0,0
"TARA_SAMEA4397118_METAG_NJFDPKPL",1,0,0
"TARA_SAMEA4397118_METAG_DAPHGPDF",0,0,0
"TARA_SAMEA4397118_METAG_FOPKEBJE",1,0,0
"TARA_SAMEA4397118_METAG_MMEMDPFH",1,0,0
"TARA_SAMEA4397118_METAG_HIMADFCP",1,0,0
"TARA_SAMEA2623327_METAG_BDJHNBNE",1,0,0
"TARA_SAMEA2621300_METAG_GGKHKFLB",1,0,0
"TARA_SAMEA2621300_METAG_EPPGOMCI",1,0,0
"TARA_SAMEA2621300_METAG_PHCILBJA",0,0,0
"TARA_SAMEA2621300_METAG_CCGLMDCH",0,0,0
"TARA_SAMEA4397255_METAG_OCKGPNNB",1,0,0
"TARA_SAMEA4397255_METAG_LKCHICOH",0,0,0
"TARA_SAMEA4397255_METAG_MHMKMMKP",1,0,0
"TARA_SAMEA4398001_METAG_OBOMHJLE",1,0,0
"TARA_SAMEA4398001_METAG_BIFKKCPL",1,0,0
"TARA_SAMEA4398001_METAG_EGKJEALB",1,0,0
"TARA_SAMEA4398001_METAG_JJGIINJE",1,0,0
"TARA_SAMEA4398001_METAG_DEIEPJOM",1,0,0
"TARA_SAMEA4398001_METAG_GINOGKHD",0,0,0
"TARA_SAMEA4398001_METAG_DCPOPHPO",1,0,0
"TARA_SAMEA2620198_METAG_ODJBNHEL",1,0,0
"TARA_SAMEA4397859_METAG_FGINHFMC",0,0,0
"TARA_SAMEA4397859_METAG_OKNLKAAC",1,0,0
"TARA_SAMEA2620027_METAG_EKDOKKCF",1,0,0
"TARA_SAMEA2621021_METAG_ODHMIJJC",1,0,0
"TARA_SAMEA2622166_METAG_GKKEPOIK",0,0,0
"TARA_SAMEA2622166_METAG_IANMOLPN",1,0,0
"TARA_SAMEA2622212_METAG_OIPLKCFJ",0,0,0
"TARA_SAMEA2622212_METAG_LOCHKFBB",1,0,0
"TARA_SAMEA2622212_METAG_LHKALGLE",0,0,0
"TARA_SAMEA2621242_METAG_GMIEJGMJ",0,0,0
"TARA_SAMEA2621242_METAG_DIAHKJHJ",1,0,0
"TARA_SAMEA2621242_METAG_CKCAJCCG",1,0,0
"TARA_SAMEA2621242_METAG_MLAFPOHO",1,0,0
"TARA_SAMEA2620824_METAG_ICMJKHDN",0,0,0
"TARA_SAMEA2621085_METAG_BLECNDCL",1,0,0
"TARA_SAMEA4397747_METAG_HMNAJNKB",1,0,0
"TARA_SAMEA4397747_METAG_DGEPDBII",1,0,0
"TARA_SAMEA4397747_METAG_MEEFMIPO",1,0,0
"TARA_SAMEA2619677_METAG_DHGDAHEG",0,0,0
"TARA_SAMEA2619677_METAG_ODFJCGPO",1,0,0
"TARA_SAMEA2619677_METAG_APHPNJNA",1,0,0
"TARA_SAMEA2619779_METAG_NDMGOMEE",1,0,0
"TARA_SAMEA2620755_METAG_CFILFLIG",0,0,0
"TARA_SAMEA2620413_METAG_KIKEPFNH",0,0,0
"TARA_SAMEA2621010_METAG_KMMLGCOL",1,0,0
"TARA_SAMEA2621203_METAG_IEFLJMCG",0,0,0
"TARA_SAMEA2621203_METAG_OIOCIAKB",1,0,0
"TARA_SAMEA2621204_METAG_NPDFCODL",1,0,0
"TARA_SAMEA2621204_METAG_LONOPCNJ",1,0,0
"TARA_SAMEA2622676_METAG_FDCNKGDA",1,0,0
"TARA_SAMEA2622676_METAG_DAOHLNFG",0,0,0
"TARA_SAMEA2622676_METAG_EGBMCCLK",1,0,0
"TARA_SAMEA2621101_METAG_GBFNAPML",0,0,0
"TARA_SAMEA2621101_METAG_CEMAPKMD",0,0,0
"TARA_SAMEA2622801_METAG_JEALBMGB",1,0,0
"TARA_SAMEA2622801_METAG_FBHCFNJI",0,0,0
"TARA_SAMEA2622801_METAG_INILGBIK",1,0,0
"TARA_SAMEA2622801_METAG_PIDHMMGD",1,0,0
"TARA_SAMEA2622801_METAG_OFCBHAIC",1,0,0
"TARA_SAMEA2622801_METAG_IMPHJOHN",1,0,0
"TARA_SAMEA4397215_METAG_IMCCNHIC",1,0,0
"TARA_SAMEA4397215_METAG_KLMFFEGC",1,0,0
"TARA_SAMEA4397215_METAG_JMCLIOKD",1,0,0
"TARA_SAMEA4397215_METAG_NPBIIPCA",1,0,0
"TARA_SAMEA4397215_METAG_BNFNBLBG",1,0,0
"TARA_SAMEA4397215_METAG_JCPJAODJ",1,0,0
"TARA_SAMEA4397215_METAG_IGAOMPDF",1,0,0
"TARA_SAMEA4397215_METAG_CJAEGIAG",0,0,0
"TARA_SAMEA4397215_METAG_DPBONLII",1,0,0
"TARA_SAMEA2622799_METAG_BMAADKHL",0,0,0
"TARA_SAMEA2622678_METAG_LCCFEJME",0,0,0
"TARA_SAMEA2622678_METAG_DFADELFD",0,0,0
"TARA_SAMEA2622142_METAG_DOMGPOGD",0,0,0
"TARA_SAMEA2621247_METAG_ACCPMPPG",1,0,0
"TARA_SAMEA2621247_METAG_IMMEPKJM",1,0,0
"TARA_SAMEA2621247_METAG_NPJDFJGK",1,0,0
"TARA_SAMEA2621247_METAG_HJKOCAEK",1,0,0
"TARA_SAMEA2621247_METAG_BNMKABCC",1,0,0
"TARA_SAMEA2621247_METAG_FOKJHEGI",1,0,0
"TARA_SAMEA2621045_METAG_EJOHEGHD",0,0,0
"TARA_SAMEA2620035_METAG_EOHBKGBH",0,0,0
"TARA_SAMEA2620035_METAG_HBFLEOAK",1,0,0
"TARA_SAMEA2620035_METAG_KEIDOCPJ",1,0,0
"TARA_SAMEA2622518_METAG_IPPBENAH",0,0,0
"TARA_SAMEA2621101_METAG_CANPAIAC",0,0,0
"TARA_SAMEA2621101_METAG_AHHOKIKB",0,0,0
"TARA_SAMEA2622800_METAG_LMOLOIBJ",0,0,0
